id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,cited_by_count,oa_status,open_access.oa_url,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.version,primary_location.license,primary_location.source.id,source_display_name,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,author_names,institution_names_str,is_retracted,is_paratext,ids.pmid
https://openalex.org/W4405844150,https://doi.org/10.1016/j.jcis.2024.12.212,Formaldehyde-purifying air conditioner with integrated gas-phase photoelectrocatalytic system,Formaldehyde-purifying air conditioner with integrated gas-phase photoelectrocatalytic system,2024,2024-12-28,en,article,journal-article,0,closed,,False,https://doi.org/10.1016/j.jcis.2024.12.212,,,,https://openalex.org/S204609040,Journal of Colloid and Interface Science,683,,578,586,"Honghui Pan, Lihui Liu, Pu Wang, Shihao Gong, Xiaoguang Wang, Xiaowen Liu, Yanrong Zhang","Guangxi University, Hong Kong Polytechnic University, Huazhong University of Science and Technology, Jianghan University",False,False,https://pubmed.ncbi.nlm.nih.gov/39742739
https://openalex.org/W4405861400,https://doi.org/10.1016/j.ijbiomac.2024.139153,Tellurium nanoparticles and Fucoidan-loaded dissolvable microneedles for combined photothermal therapy and anti-angiogenesis in melanoma treatment,Tellurium nanoparticles and Fucoidan-loaded dissolvable microneedles for combined photothermal therapy and anti-angiogenesis in melanoma treatment,2024,2024-12-28,en,article,journal-article,1,closed,,False,https://doi.org/10.1016/j.ijbiomac.2024.139153,,,,https://openalex.org/S83853393,International Journal of Biological Macromolecules,292,,139153,139153,"Guining Cao, Huiling Ye, Jiajing Tang, Xujie Liu, Yan He, Yaoxun Zeng, Ying Bao, Yu Sun, Yushan Li, Zhaoyi Ye, Zhenxing Pan, Zhenzhen Feng","Guangdong University of Technology, Hong Kong Polytechnic University, Shenyang Pharmaceutical University, Yunnan University of Traditional Chinese Medicine",False,False,https://pubmed.ncbi.nlm.nih.gov/39736281
https://openalex.org/W4405842452,https://doi.org/10.1038/s41598-024-80423-0,Whole-body angular momentum during stair ascent and descent in individuals with and without knee osteoarthritis,Whole-body angular momentum during stair ascent and descent in individuals with and without knee osteoarthritis,2024,2024-12-28,en,article,journal-article,0,gold,https://doi.org/10.1038/s41598-024-80423-0,True,https://doi.org/10.1038/s41598-024-80423-0,,publishedVersion,cc-by,https://openalex.org/S196734849,Scientific Reports,14,1,,,"D. Chan, Peter P. K. Chan, Ransi S.S. Subasinghe Arachchige, Roy T.H. Cheung, Sizhong Wang","Brunel University of London, Camden and Campbelltown Hospitals, Hong Kong Polytechnic University, Hospital Authority, Translational Research Institute, Western Sydney University",False,False,https://pubmed.ncbi.nlm.nih.gov/39730473
https://openalex.org/W4405867961,https://doi.org/10.1111/corg.12633,The Social Embeddedness of Socioemotional Wealth: A Review and Future Research Agenda,The Social Embeddedness of Socioemotional Wealth: A Review and Future Research Agenda,2024,2024-12-28,en,review,journal-article,0,closed,,False,https://doi.org/10.1111/corg.12633,,,,https://openalex.org/S77308338,Corporate Governance An International Review,,,,,"Chi‐Nien Chung, D. Y. Chen, Yoonjeoung Heo","Hong Kong Polytechnic University, Shanghai University of Finance and Economics, Xi’an Jiaotong-Liverpool University",False,False,
https://openalex.org/W4405810193,https://doi.org/10.1061/jcemd4.coeng-14231,Examining the Barriers to the Adoption of IoT-Based Technologies in Green Buildings,Examining the Barriers to the Adoption of IoT-Based Technologies in Green Buildings,2024,2024-12-27,en,article,journal-article,0,closed,,False,https://doi.org/10.1061/jcemd4.coeng-14231,,,,https://openalex.org/S2764777209,Journal of Construction Engineering and Management,151,3,,,"Abdulwahed Fazeli, Ali Rahimian, Atul Kumar Singh, Ehsan Aghdam, Mahdi Naji, Maxwell Fordjour Antwi‐Afari, Rana Rabnawaz Ahmed, Saeed Reza Mohandes, Tarek Zayed","Aston University, Dr. Hari Singh Gour University, Eqbal Lahoori Institute of Higher Education, Hong Kong Polytechnic University, Iran University of Science and Technology, Leighton (United States), NED University of Engineering and Technology, Tabaran Institute of Higher Education, Toronto Metropolitan University, University of Manchester",False,False,
https://openalex.org/W4405825756,https://doi.org/10.1007/s12144-024-07191-y,How does materialism influence interpersonal trust? A social projection perspective,How does materialism influence interpersonal trust? A social projection perspective,2024,2024-12-27,en,article,journal-article,0,hybrid,https://doi.org/10.1007/s12144-024-07191-y,True,https://doi.org/10.1007/s12144-024-07191-y,,publishedVersion,cc-by,https://openalex.org/S203585231,Current Psychology,,,,,"Chunmei Lan, Kaiji Zhou, Lin Lu, Lindan Tan, Xiaoqin Zhu, Yingzhao Wang","China Executive Leadership Academy Pudong, Hong Kong Polytechnic University, Southwestern University of Finance and Economics, University of Electronic Science and Technology of China",False,False,
https://openalex.org/W4405831576,https://doi.org/10.1002/lpor.202400359,Variational Learning of Integrated Quantum Photonic Circuits via Genetic Algorithm,Variational Learning of Integrated Quantum Photonic Circuits via Genetic Algorithm,2024,2024-12-27,en,article,journal-article,0,closed,https://doi.org/10.1002/lpor.202400359,True,https://doi.org/10.1002/lpor.202400359,,publishedVersion,,https://openalex.org/S95928045,Laser & Photonics Review,,,,,"A. Q. Liu, Chengran Yang, Feng Gao, Guo‐Qiang Lo, Hong Cai, Hui Zhang, Jayne Thompson, L. K. Chin, Lingxiao Wan, Mile Gu, Qiang Li, Wai‐Keong Mok, Xianshu Luo, Yuzhi Shi","Agency for Science, Technology and Research, California Institute of Technology, Centre for Quantum Technologies, City University of Hong Kong, Hong Kong Polytechnic University, Institute of High Performance Computing, Nanyang Technological University, National University of Singapore, Singapore Science Park, Tongji University",False,False,
https://openalex.org/W4405849698,https://doi.org/10.1111/sms.70003,Brain Functional Characteristics in Football Players During Motor‐Cognitive Dual Task: Insights From <scp>fNIRS</scp>,Brain Functional Characteristics in Football Players During Motor‐Cognitive Dual Task: Insights From <scp>fNIRS</scp>,2024,2024-12-27,en,article,journal-article,0,closed,,False,https://doi.org/10.1111/sms.70003,,,,https://openalex.org/S199863227,Scandinavian Journal of Medicine and Science in Sports,35,1,,,"Bin Shao, Gongcheng Xu, Jiahui Yin, Kun Xu, Ming Zhang, Shan Gao, Xin He, Yan Wang, Zengyong Li","Beihang University, Hong Kong Polytechnic University, Ministry of Civil Affairs, National Research Center for Rehabilitation Technical Aids, Shanghai University of Sport",False,False,https://pubmed.ncbi.nlm.nih.gov/39727077
https://openalex.org/W4405850216,https://doi.org/10.1111/aphw.12645,Positive dementia caregiving in 30 days (PDC30): Study protocol of a randomized controlled trial of a self‐guided automated online training program,Positive dementia caregiving in 30 days (PDC30): Study protocol of a randomized controlled trial of a self‐guided automated online training program,2024,2024-12-27,en,article,journal-article,0,green,https://doi.org/10.21203/rs.3.rs-4740440/v1,False,https://doi.org/10.1111/aphw.12645,,,,https://openalex.org/S168123707,Applied Psychology Health and Well-Being,17,1,,,"Peter H. F. Ng, Sheung‐Tak Cheng","Education University of Hong Kong, Hong Kong Polytechnic University",False,False,https://pubmed.ncbi.nlm.nih.gov/39727032
https://openalex.org/W4405833379,https://doi.org/10.1007/s11440-024-02503-9,Interfacial mechanical behavior of epoxy-quartz: MD nanoindentation and nanoscratching study,Interfacial mechanical behavior of epoxy-quartz: MD nanoindentation and nanoscratching study,2024,2024-12-27,en,article,journal-article,0,hybrid,https://doi.org/10.1007/s11440-024-02503-9,True,https://doi.org/10.1007/s11440-024-02503-9,,publishedVersion,cc-by,https://openalex.org/S106535470,Acta Geotechnica,,,,,"Pengchang Wei, Pierre‐Yves Hicher, Wangqi Xu, Zhen‐Yu Yin","Centre National de la Recherche Scientifique, Hong Kong Polytechnic University, Institut de Recherche en Génie Civil et Mécanique, École Centrale de Nantes",False,False,
https://openalex.org/W4405847068,https://doi.org/10.1287/ijoc.2023.0223,Layout Optimization for a Large-Scale Grid-Connected Solar Power Plant,Layout Optimization for a Large-Scale Grid-Connected Solar Power Plant,2024,2024-12-27,en,article,journal-article,0,closed,,False,https://doi.org/10.1287/ijoc.2023.0223,,,,https://openalex.org/S165318533,INFORMS journal on computing,,,,,"C. C. Wang, Kai Pan, Qinghua Wu, Zuo‐Jun Max Shen","Hong Kong Polytechnic University, Huazhong University of Science and Technology, University of California, Berkeley, University of Hong Kong",False,False,
https://openalex.org/W4405827770,https://doi.org/10.1007/s12528-024-09429-x,The impact of pedagogical agent’s emotional expression on multimedia learning: a multi-faceted perspective,The impact of pedagogical agent’s emotional expression on multimedia learning: a multi-faceted perspective,2024,2024-12-27,en,article,journal-article,0,closed,,False,https://doi.org/10.1007/s12528-024-09429-x,,,,https://openalex.org/S55310782,Journal of Computing in Higher Education,,,,,"Boyuan Xiao, Jiangnan Guo, Shaoying Gong, Tiantian Jiang, Xiangen Hu, Yanqing Wang, Yueru Lang","Central China Normal University, Hong Kong Polytechnic University",False,False,
https://openalex.org/W4405834780,https://doi.org/10.1680/jgele.24.00043,si-PiNet: A novel stress integration method for elastoplastic models,si-PiNet: A novel stress integration method for elastoplastic models,2024,2024-12-27,en,article,journal-article,0,closed,,False,https://doi.org/10.1680/jgele.24.00043,,,,https://openalex.org/S2479015379,Géotechnique Letters,15,1,1,22,"Brian Sheil, Pin Zhang, Zhen‐Yu Yin","Hong Kong Polytechnic University, National University of Singapore, University of Cambridge",False,False,
https://openalex.org/W4405837196,https://doi.org/10.1080/02687038.2024.2441203,Tone-vowel interaction and co-articulation in Cantonese speakers with apraxia of speech and co-existing aphasia: a preliminary study,Tone-vowel interaction and co-articulation in Cantonese speakers with apraxia of speech and co-existing aphasia: a preliminary study,2024,2024-12-27,en,article,journal-article,0,hybrid,https://doi.org/10.1080/02687038.2024.2441203,True,https://doi.org/10.1080/02687038.2024.2441203,,publishedVersion,cc-by-nc-nd,https://openalex.org/S86063550,Aphasiology,,,1,28,"Eddy C. H. Wong, Min Ney Wong, Yixin Zhang","Hong Kong Polytechnic University, University of Hong Kong",False,False,
https://openalex.org/W4405808971,https://doi.org/10.1057/s41599-024-04300-x,Reception of Hong Kong’s Modern Children magazine (1946–1951) in Malaya through the lens of intercultural and transcultural communication,Reception of Hong Kong’s Modern Children magazine (1946–1951) in Malaya through the lens of intercultural and transcultural communication,2024,2024-12-27,en,article,journal-article,0,gold,https://doi.org/10.1057/s41599-024-04300-x,True,https://doi.org/10.1057/s41599-024-04300-x,,publishedVersion,cc-by-nc-nd,https://openalex.org/S4210206302,Humanities and Social Sciences Communications,11,1,,,"Dechao Li, Ruby Ka Yee Hui",Hong Kong Polytechnic University,False,False,
https://openalex.org/W4405831752,https://doi.org/10.1002/lpor.202400928,Remarkable Energy Transfer Efficiency in Spatially Separated 2D Heterostructure via Establishing Entangled States by Bloch‐Surface Plasmon Polariton,Remarkable Energy Transfer Efficiency in Spatially Separated 2D Heterostructure via Establishing Entangled States by Bloch‐Surface Plasmon Polariton,2024,2024-12-27,en,article,journal-article,0,closed,https://doi.org/10.1002/lpor.202400928,True,https://doi.org/10.1002/lpor.202400928,,publishedVersion,,https://openalex.org/S95928045,Laser & Photonics Review,,,,,"Hai Wang, Haiyu Wang, Jiamin Xiao, Jin‐Yu Terence Yang, Leyi Zhao, Wenxin Wang, Yi Wang, Yupeng Zhang, Zi-Fan Song","Harbin Engineering University, Hong Kong Polytechnic University, Jilin University, State Key Laboratory on Integrated Optoelectronics",False,False,
https://openalex.org/W4405851711,https://doi.org/10.12809/hkmj245167,COVID-19 responses in vulnerable populations: from clinical management to healthcare policies,COVID-19 responses in vulnerable populations: from clinical management to healthcare policies,2024,2024-12-27,en,editorial,journal-article,0,diamond,https://doi.org/10.12809/hkmj245167,True,https://doi.org/10.12809/hkmj245167,,publishedVersion,cc-by-nc-nd,https://openalex.org/S2736550995,Hong Kong Medical Journal,30,6,434,436,"Haoxiang Wang, Junjie Huang, Martin C. S. Wong, Vivian Yawei Guo, Yao Jie Xie, Yuting Li","Baotou Central Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Chinese University of Hong Kong, Fudan University, Hong Kong Jockey Club, Hong Kong Polytechnic University, Peking University, Sun Yat-sen University",False,False,https://pubmed.ncbi.nlm.nih.gov/39843247
https://openalex.org/W4405869007,https://doi.org/10.1101/2024.12.27.630543,Effect of flicker-induced retinal stimulation of mice revealed by full-field electroretinography,Effect of flicker-induced retinal stimulation of mice revealed by full-field electroretinography,2024,2024-12-27,en,preprint,posted-content,0,green,https://doi.org/10.1101/2024.12.27.630543,True,https://doi.org/10.1101/2024.12.27.630543,,submittedVersion,cc-by,https://openalex.org/S4306402567,bioRxiv (Cold Spring Harbor Laboratory),,,,,"Henry Ho‐lung Chan, Kai Yip Choi, Makiko Rai, Yamunadevi Lakshmanan",Hong Kong Polytechnic University,False,False,
https://openalex.org/W4405794719,https://doi.org/10.3390/en18010037,"Energy Transitions in Cities: A Comparative Analysis of Policies and Strategies in Hong Kong, London, and Melbourne","Energy Transitions in Cities: A Comparative Analysis of Policies and Strategies in Hong Kong, London, and Melbourne",2024,2024-12-26,en,article,journal-article,0,gold,https://doi.org/10.3390/en18010037,True,https://doi.org/10.3390/en18010037,,publishedVersion,cc-by,https://openalex.org/S198098182,Energies,18,1,37,37,"Joseph H.K. Lai, Philip Wong",Hong Kong Polytechnic University,False,False,
https://openalex.org/W4405806943,https://doi.org/10.1101/2024.12.22.24319283,Functional Ultrasound Imaging of Auditory Responses in Comatose Patients,Functional Ultrasound Imaging of Auditory Responses in Comatose Patients,2024,2024-12-26,en,preprint,posted-content,0,green,https://doi.org/10.1101/2024.12.22.24319283,True,https://doi.org/10.1101/2024.12.22.24319283,,submittedVersion,,https://openalex.org/S4306400573,medRxiv (Cold Spring Harbor Laboratory),,,,,"Caihua Xi, Chunlong Fei, Gang Wu, Hongzhi Xu, Jay‐Jiguang Zhu, Jinzhao Xia, Lei Sun, Na Li, Zhihai Qiu, Zihao Chen","Fudan University, Guangdong Polytechnic of Science and Technology, Hong Kong Polytechnic University, Huashan Hospital, Xidian University",False,False,
